,10,Tamb(K),Rh(%),Pres(mb),Tir(K),Rain,Azim,Elev,TkBB(K), 22.235, 23.035, 23.835, 26.235, 30.000, 51.250, 52.280, 53.850, 54.940, 56.660, 57.290, 58.800
2010/03/16,11,279.2,40.48,795.6,271.7,N,0.0,90.0,289.17,21.866451612903223,20.272258064516127,17.35709677419355,11.756451612903227,13.583548387096773,72.3383870967742,104.6441935483871,211.55612903225807,263.5138709677419,273.75290322580645,274.6174193548387,275.33322580645165
2010/03/17,11,285.71,17.59,794.5,261.9,N,0.0,90.0,295.08,17.219032258064516,15.897741935483872,13.956774193548387,10.362580645161291,12.704516129032257,70.0125806451613,104.33451612903225,215.89677419354837,270.1974193548387,281.25451612903225,281.8364516129032,282.8090322580645
2010/03/18,,,,,,,,,,,,,,,,,,,,,
2010/03/19,11,278.98,31.11,793.5,275.2,N,0.0,90.0,289.25,20.18516129032258,18.394838709677416,15.426451612903225,10.71967741935484,12.418064516129032,70.98677419354838,104.19548387096773,213.76967741935482,266.1777419354838,274.66483870967744,275.27096774193546,275.7890322580645
2010/03/20,11,280.79,30.26,793.5,259.4,N,0.0,90.0,290.29,23.12225806451613,20.969677419354838,17.350645161290323,11.628064516129033,13.268064516129034,71.25516129032258,104.82483870967742,216.08709677419358,269.13516129032257,278.11451612903227,278.40999999999997,278.6332258064516
2010/03/21,11,279.47,33.54,793.5,273.5,N,0.0,90.0,289.7,23.914193548387097,21.465161290322577,17.374193548387098,11.865806451612904,13.22483870967742,71.18290322580646,104.02161290322582,213.75612903225806,265.51709677419353,274.34741935483873,275.02451612903224,275.6432258064516
2010/03/22,11,277.02,36.93,793.6,259.2,N,0.0,90.0,286.43,23.243225806451612,20.960322580645162,17.24483870967742,11.84548387096774,12.840645161290322,71.34709677419355,103.68645161290323,211.58387096774192,262.7558064516129,271.8335483870968,272.55548387096775,273.35903225806453
2010/03/23,11,276.48,21.11,793.6,273.3,N,0.0,90.0,286.74,23.092258064516127,20.90290322580645,17.398709677419355,12.91741935483871,14.286451612903225,74.09903225806451,106.04032258064517,211.06032258064513,261.3393548387097,270.8090322580645,271.7103225806452,272.54516129032265
2010/03/24,11,273.6,40.92,798.7,269.6,N,0.0,90.0,284.52,17.721290322580643,16.58451612903226,14.60741935483871,11.055483870967741,13.39,72.22290322580645,103.9116129032258,207.92967741935485,257.98645161290324,267.8503225806452,268.8470967741936,269.67419354838705
2010/03/25,11,280.11,21.79,793.5,255.5,N,0.0,90.0,290.08,16.65225806451613,15.478709677419353,13.808709677419355,10.595161290322581,13.608709677419355,70.14612903225806,102.87193548387097,211.2806451612903,264.30677419354834,275.44032258064516,276.45709677419353,277.41677419354835
2010/03/26,11,278.12,25.26,796.2,271.2,N,0.0,90.0,288.03,17.62774193548387,16.546129032258065,14.353870967741935,11.13516129032258,13.659677419354837,71.28451612903226,103.43451612903226,209.47451612903222,261.23548387096776,272.2345161290323,273.07612903225805,274.268064516129
2010/03/27,11,284.22,19.89,793.4,258.0,N,0.0,90.0,293.93,13.431612903225806,12.688709677419354,11.657741935483871,10.008064516129032,13.089032258064517,69.08322580645161,103.05129032258063,214.70516129032256,268.8019354838709,279.82419354838703,280.79354838709673,281.49612903225807
2010/03/28,11,282.19,45.29,793.5,265.8,N,0.0,90.0,290.34,33.96774193548387,30.511290322580642,24.773548387096774,15.476774193548387,16.135806451612904,72.68870967741935,105.69451612903225,215.3658064516129,267.7945161290323,277.0832258064516,277.8806451612903,278.4525806451612
2010/03/29,11,278.22,21.15,793.5,267.6,N,0.0,90.0,288.57,20.91967741935484,18.978709677419353,15.889032258064514,11.769677419354839,13.469677419354838,71.09354838709677,103.54967741935482,211.72645161290325,263.4064516129032,272.9351612903226,273.88193548387096,274.4977419354839
2010/03/30,11,282.49,24.32,793.4,263.5,N,0.0,90.0,290.93,15.355483870967742,13.762258064516129,11.052903225806451,7.960645161290323,9.49258064516129,71.59387096774194,104.22806451612902,212.25290322580645,265.7990322580645,276.9625806451613,277.7903225806451,278.6748387096774
2010/03/31,11,273.24,26.32,794.8,262.2,N,0.0,90.0,284.32,16.04032258064516,13.681612903225805,10.785806451612903,7.937096774193549,9.41709677419355,72.61419354838709,104.5941935483871,209.26612903225805,259.17483870967743,268.1483870967742,269.0274193548387,269.78774193548384
